img,niqe
./subject_006_gn_sigma_0.05/front.png,12.88149264
./subject_006_gn_sigma_0.05/left.png,11.11816447
./subject_006_gn_sigma_0.1/front.png,14.7863158
./subject_006_gn_sigma_0.1/left.png,12.57103358
./subject_006_gn_sigma_0.15/front.png,15.56978979
./subject_006_gn_sigma_0.15/left.png,13.61509523
./subject_006_gn_sigma_0.2/front.png,17.38770456
./subject_006_gn_sigma_0.2/left.png,14.63678554
./subject_006_jpeg_q_10/front.png,9.645047055
./subject_006_jpeg_q_10/left.png,9.458177957
./subject_006_jpeg_q_15/front.png,9.683666343
./subject_006_jpeg_q_15/left.png,9.961335587
./subject_006_jpeg_q_20/front.png,9.907315236
./subject_006_jpeg_q_20/left.png,9.840266887
./subject_006_jpeg_q_3/front.png,8.455370454
./subject_006_jpeg_q_3/left.png,8.185202042
./subject_006_qp_level_6/front.png,11.44376263
./subject_006_qp_level_6/left.png,10.95885803
./subject_006_qp_level_7/front.png,13.76891274
./subject_006_qp_level_7/left.png,12.77163868
./subject_006_qp_level_8/front.png,15.51553897
./subject_006_qp_level_8/left.png,12.51665759
./subject_006_qp_level_9/front.png,15.61863324
./subject_006_qp_level_9/left.png,13.07579256
./subject_006_qt_level_10/front.png,12.35882113
./subject_006_qt_level_10/left.png,10.46021597
./subject_006_qt_level_7/front.png,11.44386568
./subject_006_qt_level_7/left.png,10.96257947
./subject_006_qt_level_8/front.png,11.61738747
./subject_006_qt_level_8/left.png,12.26586961
./subject_006_qt_level_9/front.png,12.17213372
./subject_006_qt_level_9/left.png,11.38097587
./subject_006_simp_rate_0.05/front.png,11.25318644
./subject_006_simp_rate_0.05/left.png,11.29549772
./subject_006_simp_rate_0.1/front.png,11.07482927
./subject_006_simp_rate_0.1/left.png,11.22084145
./subject_006_simp_rate_0.2/front.png,10.71774544
./subject_006_simp_rate_0.2/left.png,10.70022164
./subject_006_simp_rate_0.4/front.png,10.59980007
./subject_006_simp_rate_0.4/left.png,10.58384451
./subject_006_sub_rate_16/front.png,9.371003224
./subject_006_sub_rate_16/left.png,8.425856232
./subject_006_sub_rate_2/front.png,9.502710699
./subject_006_sub_rate_2/left.png,9.318250509
./subject_006_sub_rate_4/front.png,8.265625468
./subject_006_sub_rate_4/left.png,8.595221717
./subject_006_sub_rate_8/front.png,8.582673878
./subject_006_sub_rate_8/left.png,8.106360287
./subject_007_cn_sigma_20/front.png,14.27476611
./subject_007_cn_sigma_20/left.png,14.7786928
./subject_007_cn_sigma_40/front.png,16.13584478
./subject_007_cn_sigma_40/left.png,16.09668609
./subject_007_cn_sigma_60/front.png,16.71472114
./subject_007_cn_sigma_60/left.png,16.37332732
./subject_007_cn_sigma_80/front.png,18.47679514
./subject_007_cn_sigma_80/left.png,17.31135152
./subject_007_gn_sigma_0.05/front.png,9.793150834
./subject_007_gn_sigma_0.05/left.png,8.298034329
./subject_007_gn_sigma_0.1/front.png,11.90493881
./subject_007_gn_sigma_0.1/left.png,9.760862858
./subject_007_gn_sigma_0.15/front.png,12.95223115
./subject_007_gn_sigma_0.15/left.png,11.56588841
./subject_007_gn_sigma_0.2/front.png,13.6949523
./subject_007_gn_sigma_0.2/left.png,12.29324748
./subject_007_jpeg_q_10/front.png,8.499615882
./subject_007_jpeg_q_10/left.png,7.143937027
./subject_007_jpeg_q_15/front.png,8.483760585
./subject_007_jpeg_q_15/left.png,7.150224705
./subject_007_jpeg_q_20/front.png,8.543002416
./subject_007_jpeg_q_20/left.png,7.48600529
./subject_007_jpeg_q_3/front.png,8.586690695
./subject_007_jpeg_q_3/left.png,7.597568652
./subject_007_qp_level_6/front.png,10.04690489
./subject_007_qp_level_6/left.png,9.18702269
./subject_007_qp_level_7/front.png,10.37469792
./subject_007_qp_level_7/left.png,9.711487584
./subject_007_qp_level_8/front.png,13.31158665
./subject_007_qp_level_8/left.png,11.74164958
./subject_007_qp_level_9/front.png,12.25240929
./subject_007_qp_level_9/left.png,10.86038051
./subject_007_qt_level_10/front.png,9.443435356
./subject_007_qt_level_10/left.png,7.79532246
./subject_007_qt_level_7/front.png,10.11280102
./subject_007_qt_level_7/left.png,8.793958815
./subject_007_qt_level_8/front.png,9.711005678
./subject_007_qt_level_8/left.png,8.394454822
./subject_007_qt_level_9/front.png,9.411902784
./subject_007_qt_level_9/left.png,8.026078599
./subject_007_simp_rate_0.05/front.png,8.567000999
./subject_007_simp_rate_0.05/left.png,7.87489327
./subject_007_simp_rate_0.1/front.png,8.644630374
./subject_007_simp_rate_0.1/left.png,7.735248327
./subject_007_simp_rate_0.2/front.png,8.548827247
./subject_007_simp_rate_0.2/left.png,7.154609192
./subject_007_simp_rate_0.4/front.png,8.718222113
./subject_007_simp_rate_0.4/left.png,7.184544587
./subject_007_sub_rate_16/front.png,8.272746776
./subject_007_sub_rate_16/left.png,7.529377521
./subject_007_sub_rate_2/front.png,8.354241268
./subject_007_sub_rate_2/left.png,7.207804086
./subject_007_sub_rate_4/front.png,8.236287137
./subject_007_sub_rate_4/left.png,7.436033266
./subject_007_sub_rate_8/front.png,8.114227329
./subject_007_sub_rate_8/left.png,7.386152245
./subject_008_cn_sigma_20/front.png,13.33373218
./subject_008_cn_sigma_20/left.png,13.40182213
./subject_008_cn_sigma_40/front.png,14.99353233
./subject_008_cn_sigma_40/left.png,14.1696773
./subject_008_cn_sigma_60/front.png,16.24008286
./subject_008_cn_sigma_60/left.png,14.88756567
./subject_008_cn_sigma_80/front.png,16.68962005
./subject_008_cn_sigma_80/left.png,15.55874615
./subject_008_gn_sigma_0.05/front.png,9.776884973
./subject_008_gn_sigma_0.05/left.png,9.760196792
./subject_008_gn_sigma_0.1/front.png,11.37230617
./subject_008_gn_sigma_0.1/left.png,10.67769603
./subject_008_gn_sigma_0.15/front.png,13.23131326
./subject_008_gn_sigma_0.15/left.png,10.97864988
./subject_008_gn_sigma_0.2/front.png,13.76783206
./subject_008_gn_sigma_0.2/left.png,12.41697257
./subject_008_jpeg_q_10/front.png,7.554255659
./subject_008_jpeg_q_10/left.png,8.284355654
./subject_008_jpeg_q_15/front.png,8.0245397
./subject_008_jpeg_q_15/left.png,8.916600748
./subject_008_jpeg_q_20/front.png,7.759696943
./subject_008_jpeg_q_20/left.png,9.239667244
./subject_008_jpeg_q_3/front.png,7.644299172
./subject_008_jpeg_q_3/left.png,6.859508623
./subject_008_qp_level_6/front.png,9.985747334
./subject_008_qp_level_6/left.png,11.94930203
./subject_008_qp_level_7/front.png,10.15620505
./subject_008_qp_level_7/left.png,11.00721009
./subject_008_qp_level_8/front.png,13.4274481
./subject_008_qp_level_8/left.png,12.28261968
./subject_008_qp_level_9/front.png,13.1791155
./subject_008_qp_level_9/left.png,11.30999878
./subject_008_qt_level_10/front.png,8.998268652
./subject_008_qt_level_10/left.png,9.623644437
./subject_008_qt_level_7/front.png,9.350284731
./subject_008_qt_level_7/left.png,8.734032465
./subject_008_qt_level_8/front.png,9.275930831
./subject_008_qt_level_8/left.png,10.12025766
./subject_008_qt_level_9/front.png,9.039355596
./subject_008_qt_level_9/left.png,9.820477443
./subject_008_simp_rate_0.05/front.png,8.122874211
./subject_008_simp_rate_0.05/left.png,11.2521989
./subject_008_simp_rate_0.1/front.png,8.169452412
./subject_008_simp_rate_0.1/left.png,11.38884549
./subject_008_simp_rate_0.2/front.png,8.035832071
./subject_008_simp_rate_0.2/left.png,10.81652017
./subject_008_simp_rate_0.4/front.png,7.803198497
./subject_008_simp_rate_0.4/left.png,10.69702815
./subject_008_sub_rate_16/front.png,7.177787264
./subject_008_sub_rate_16/left.png,7.617678533
./subject_008_sub_rate_2/front.png,7.815762852
./subject_008_sub_rate_2/left.png,9.12373726
./subject_008_sub_rate_4/front.png,7.641187761
./subject_008_sub_rate_4/left.png,7.67993518
./subject_008_sub_rate_8/front.png,7.18293083
./subject_008_sub_rate_8/left.png,7.638501252
./subject_013_cn_sigma_20/front.png,14.7195657
./subject_013_cn_sigma_20/left.png,12.9929512
./subject_013_cn_sigma_40/front.png,16.11132093
./subject_013_cn_sigma_40/left.png,13.21650829
./subject_013_cn_sigma_60/front.png,16.95759268
./subject_013_cn_sigma_60/left.png,14.16901085
./subject_013_cn_sigma_80/front.png,18.11659458
./subject_013_cn_sigma_80/left.png,14.97046573
./subject_013_gn_sigma_0.05/front.png,11.91891493
./subject_013_gn_sigma_0.05/left.png,8.691359134
./subject_013_gn_sigma_0.1/front.png,13.36327644
./subject_013_gn_sigma_0.1/left.png,10.79003199
./subject_013_gn_sigma_0.15/front.png,14.48699727
./subject_013_gn_sigma_0.15/left.png,11.9173266
./subject_013_gn_sigma_0.2/front.png,15.40917358
./subject_013_gn_sigma_0.2/left.png,12.79392717
./subject_013_jpeg_q_10/front.png,8.640797555
./subject_013_jpeg_q_10/left.png,7.317208417
./subject_013_jpeg_q_15/front.png,9.006881006
./subject_013_jpeg_q_15/left.png,7.695959863
./subject_013_jpeg_q_20/front.png,9.26175056
./subject_013_jpeg_q_20/left.png,8.010066943
./subject_013_jpeg_q_3/front.png,7.808780929
./subject_013_jpeg_q_3/left.png,7.118812444
./subject_013_qp_level_6/front.png,10.60613915
./subject_013_qp_level_6/left.png,10.1833244
./subject_013_qp_level_7/front.png,11.96590502
./subject_013_qp_level_7/left.png,10.584113
./subject_013_qp_level_8/front.png,14.85473222
./subject_013_qp_level_8/left.png,11.89320622
./subject_013_qp_level_9/front.png,14.34381577
./subject_013_qp_level_9/left.png,11.32036101
./subject_013_qt_level_10/front.png,11.10460332
./subject_013_qt_level_10/left.png,8.6337886
./subject_013_qt_level_7/front.png,10.95625825
./subject_013_qt_level_7/left.png,9.059371601
./subject_013_qt_level_8/front.png,11.53027577
./subject_013_qt_level_8/left.png,9.49805259
./subject_013_qt_level_9/front.png,10.98700102
./subject_013_qt_level_9/left.png,8.621229766
./subject_013_simp_rate_0.05/front.png,10.29037506
./subject_013_simp_rate_0.05/left.png,8.909264027
./subject_013_simp_rate_0.1/front.png,10.16893246
./subject_013_simp_rate_0.1/left.png,9.011601032
./subject_013_simp_rate_0.2/front.png,9.793298582
./subject_013_simp_rate_0.2/left.png,8.650182256
./subject_013_simp_rate_0.4/front.png,9.598793792
./subject_013_simp_rate_0.4/left.png,8.669547256
./subject_013_sub_rate_16/front.png,8.635022101
./subject_013_sub_rate_16/left.png,7.126035229
./subject_013_sub_rate_2/front.png,8.991847522
./subject_013_sub_rate_2/left.png,7.672264086
./subject_013_sub_rate_4/front.png,8.575301661
./subject_013_sub_rate_4/left.png,7.128695212
./subject_013_sub_rate_8/front.png,8.363732802
./subject_013_sub_rate_8/left.png,7.12546515
./subject_015_cn_sigma_20/front.png,13.31884793
./subject_015_cn_sigma_20/left.png,14.4975985
./subject_015_cn_sigma_40/front.png,15.49874873
./subject_015_cn_sigma_40/left.png,14.64889925
./subject_015_cn_sigma_60/front.png,17.17271579
./subject_015_cn_sigma_60/left.png,15.21827108
./subject_015_cn_sigma_80/front.png,17.8345184
./subject_015_cn_sigma_80/left.png,15.61789823
./subject_015_gn_sigma_0.05/front.png,11.17551607
./subject_015_gn_sigma_0.05/left.png,11.44633801
./subject_015_gn_sigma_0.1/front.png,12.02951932
./subject_015_gn_sigma_0.1/left.png,11.95461547
./subject_015_gn_sigma_0.15/front.png,13.18144624
./subject_015_gn_sigma_0.15/left.png,13.22711549
./subject_015_gn_sigma_0.2/front.png,14.11994176
./subject_015_gn_sigma_0.2/left.png,14.03916465
./subject_015_jpeg_q_10/front.png,7.811998825
./subject_015_jpeg_q_10/left.png,8.689938463
./subject_015_jpeg_q_15/front.png,7.914828041
./subject_015_jpeg_q_15/left.png,10.03246676
./subject_015_jpeg_q_20/front.png,8.110272241
./subject_015_jpeg_q_20/left.png,10.10223928
./subject_015_jpeg_q_3/front.png,8.029290308
./subject_015_jpeg_q_3/left.png,7.106417486
./subject_015_qp_level_6/front.png,10.73148928
./subject_015_qp_level_6/left.png,11.36100636
./subject_015_qp_level_7/front.png,11.65606456
./subject_015_qp_level_7/left.png,11.92175426
./subject_015_qp_level_8/front.png,12.62444857
./subject_015_qp_level_8/left.png,12.75480051
./subject_015_qp_level_9/front.png,12.84133822
./subject_015_qp_level_9/left.png,13.30280221
./subject_015_qt_level_10/front.png,10.18195378
./subject_015_qt_level_10/left.png,11.25340141
./subject_015_qt_level_7/front.png,10.31890545
./subject_015_qt_level_7/left.png,9.651558571
./subject_015_qt_level_8/front.png,10.52120129
./subject_015_qt_level_8/left.png,11.1079724
./subject_015_qt_level_9/front.png,10.2363897
./subject_015_qt_level_9/left.png,10.89140144
./subject_015_simp_rate_0.05/front.png,8.604135099
./subject_015_simp_rate_0.05/left.png,12.73606184
./subject_015_simp_rate_0.1/front.png,8.715207162
./subject_015_simp_rate_0.1/left.png,12.61962908
./subject_015_simp_rate_0.2/front.png,8.967890013
./subject_015_simp_rate_0.2/left.png,12.09588042
./subject_015_simp_rate_0.4/front.png,8.863598117
./subject_015_simp_rate_0.4/left.png,11.58535536
./subject_015_sub_rate_16/front.png,7.762503186
./subject_015_sub_rate_16/left.png,7.515875361
./subject_015_sub_rate_2/front.png,8.026301674
./subject_015_sub_rate_2/left.png,9.298412175
./subject_015_sub_rate_4/front.png,8.082505163
./subject_015_sub_rate_4/left.png,7.955398689
./subject_015_sub_rate_8/front.png,7.59903596
./subject_015_sub_rate_8/left.png,7.478310861
./subject_021_cn_sigma_20/front.png,13.64899473
./subject_021_cn_sigma_20/left.png,11.68564609
./subject_021_cn_sigma_40/front.png,15.40371568
./subject_021_cn_sigma_40/left.png,13.42703786
./subject_021_cn_sigma_60/front.png,16.72655188
./subject_021_cn_sigma_60/left.png,14.96424137
./subject_021_cn_sigma_80/front.png,17.90757903
./subject_021_cn_sigma_80/left.png,15.70673732
./subject_021_gn_sigma_0.05/front.png,12.2213038
./subject_021_gn_sigma_0.05/left.png,11.75243695
./subject_021_gn_sigma_0.1/front.png,13.98721993
./subject_021_gn_sigma_0.1/left.png,14.73805715
./subject_021_gn_sigma_0.15/front.png,15.56756264
./subject_021_gn_sigma_0.15/left.png,15.78084922
./subject_021_gn_sigma_0.2/front.png,15.98967343
./subject_021_gn_sigma_0.2/left.png,16.75498673
./subject_021_jpeg_q_10/front.png,8.068546208
./subject_021_jpeg_q_10/left.png,7.065604411
./subject_021_jpeg_q_15/front.png,7.955276351
./subject_021_jpeg_q_15/left.png,6.831602415
./subject_021_jpeg_q_20/front.png,7.800144264
./subject_021_jpeg_q_20/left.png,6.756812617
./subject_021_jpeg_q_3/front.png,8.435872439
./subject_021_jpeg_q_3/left.png,7.027967881
./subject_021_qp_level_6/front.png,10.31799352
./subject_021_qp_level_6/left.png,9.292541503
./subject_021_qp_level_7/front.png,10.50671347
./subject_021_qp_level_7/left.png,11.31654228
./subject_021_qp_level_8/front.png,12.56124476
./subject_021_qp_level_8/left.png,15.41243825
./subject_021_qp_level_9/front.png,14.40687525
./subject_021_qp_level_9/left.png,15.10143315
./subject_021_qt_level_10/front.png,10.66183649
./subject_021_qt_level_10/left.png,8.991253829
./subject_021_qt_level_7/front.png,11.09750144
./subject_021_qt_level_7/left.png,9.799604436
./subject_021_qt_level_8/front.png,10.84649004
./subject_021_qt_level_8/left.png,9.467282332
./subject_021_qt_level_9/front.png,10.58487306
./subject_021_qt_level_9/left.png,8.940402085
./subject_021_simp_rate_0.05/front.png,7.563729673
./subject_021_simp_rate_0.05/left.png,7.213396114
./subject_021_simp_rate_0.1/front.png,7.820088034
./subject_021_simp_rate_0.1/left.png,7.12543043
./subject_021_simp_rate_0.2/front.png,7.7732009
./subject_021_simp_rate_0.2/left.png,7.164154331
./subject_021_simp_rate_0.4/front.png,8.019431525
./subject_021_simp_rate_0.4/left.png,6.876829152
./subject_021_sub_rate_16/front.png,8.615256206
./subject_021_sub_rate_16/left.png,7.111778252
./subject_021_sub_rate_2/front.png,7.76838141
./subject_021_sub_rate_2/left.png,6.802818114
./subject_021_sub_rate_4/front.png,7.995872688
./subject_021_sub_rate_4/left.png,7.055126292
./subject_021_sub_rate_8/front.png,8.335350387
./subject_021_sub_rate_8/left.png,7.024298139
./subject_023_cn_sigma_20/front.png,11.68411399
./subject_023_cn_sigma_20/left.png,12.38462806
./subject_023_cn_sigma_40/front.png,13.65200179
./subject_023_cn_sigma_40/left.png,13.488063
./subject_023_cn_sigma_60/front.png,15.52478693
./subject_023_cn_sigma_60/left.png,15.23546484
./subject_023_cn_sigma_80/front.png,16.51266849
./subject_023_cn_sigma_80/left.png,15.48164092
./subject_023_gn_sigma_0.05/front.png,11.94987373
./subject_023_gn_sigma_0.05/left.png,12.78689268
./subject_023_gn_sigma_0.1/front.png,14.13758504
./subject_023_gn_sigma_0.1/left.png,14.77107202
./subject_023_gn_sigma_0.15/front.png,15.4788059
./subject_023_gn_sigma_0.15/left.png,16.69506723
./subject_023_gn_sigma_0.2/front.png,16.72293474
./subject_023_gn_sigma_0.2/left.png,16.1779578
./subject_023_jpeg_q_10/front.png,7.536596467
./subject_023_jpeg_q_10/left.png,8.419150594
./subject_023_jpeg_q_15/front.png,7.480540809
./subject_023_jpeg_q_15/left.png,8.261180214
./subject_023_jpeg_q_20/front.png,7.496256235
./subject_023_jpeg_q_20/left.png,8.167344665
./subject_023_jpeg_q_3/front.png,7.666598831
./subject_023_jpeg_q_3/left.png,8.450584254
./subject_023_qp_level_6/front.png,10.11417118
./subject_023_qp_level_6/left.png,9.407447859
./subject_023_qp_level_7/front.png,11.63628901
./subject_023_qp_level_7/left.png,11.27559057
./subject_023_qp_level_8/front.png,15.13481457
./subject_023_qp_level_8/left.png,15.51658243
./subject_023_qp_level_9/front.png,14.87428874
./subject_023_qp_level_9/left.png,15.68602597
./subject_023_qt_level_10/front.png,10.16479931
./subject_023_qt_level_10/left.png,10.88724871
./subject_023_qt_level_7/front.png,10.44237669
./subject_023_qt_level_7/left.png,11.0735544
./subject_023_qt_level_8/front.png,10.13944667
./subject_023_qt_level_8/left.png,10.96337857
./subject_023_qt_level_9/front.png,10.11617983
./subject_023_qt_level_9/left.png,10.86046658
./subject_023_simp_rate_0.05/front.png,6.754291034
./subject_023_simp_rate_0.05/left.png,7.910972723
./subject_023_simp_rate_0.1/front.png,6.465460031
./subject_023_simp_rate_0.1/left.png,7.773678396
./subject_023_simp_rate_0.2/front.png,6.614214201
./subject_023_simp_rate_0.2/left.png,8.126555888
./subject_023_simp_rate_0.4/front.png,6.953795094
./subject_023_simp_rate_0.4/left.png,8.105516633
./subject_023_sub_rate_16/front.png,8.025502094
./subject_023_sub_rate_16/left.png,8.08502103
./subject_023_sub_rate_2/front.png,7.490205413
./subject_023_sub_rate_2/left.png,8.013076316
./subject_023_sub_rate_4/front.png,7.745112114
./subject_023_sub_rate_4/left.png,8.040030056
./subject_023_sub_rate_8/front.png,7.900349876
./subject_023_sub_rate_8/left.png,8.03671955
./subject_037_cn_sigma_20/front.png,13.36867742
./subject_037_cn_sigma_20/left.png,12.56743193
./subject_037_cn_sigma_40/front.png,15.78541954
./subject_037_cn_sigma_40/left.png,13.72704314
./subject_037_cn_sigma_60/front.png,17.37187112
./subject_037_cn_sigma_60/left.png,14.77262884
./subject_037_cn_sigma_80/front.png,17.69517482
./subject_037_cn_sigma_80/left.png,15.56059322
./subject_037_gn_sigma_0.05/front.png,12.28184794
./subject_037_gn_sigma_0.05/left.png,10.74695468
./subject_037_gn_sigma_0.1/front.png,13.72729931
./subject_037_gn_sigma_0.1/left.png,12.53450128
./subject_037_gn_sigma_0.15/front.png,15.1476143
./subject_037_gn_sigma_0.15/left.png,14.2451039
./subject_037_gn_sigma_0.2/front.png,15.0819779
./subject_037_gn_sigma_0.2/left.png,14.96094695
./subject_037_jpeg_q_10/front.png,7.278023677
./subject_037_jpeg_q_10/left.png,8.0192855
./subject_037_jpeg_q_15/front.png,7.332444274
./subject_037_jpeg_q_15/left.png,8.397407939
./subject_037_jpeg_q_20/front.png,7.349372378
./subject_037_jpeg_q_20/left.png,8.424933131
./subject_037_jpeg_q_3/front.png,7.476344977
./subject_037_jpeg_q_3/left.png,7.940785772
./subject_037_qp_level_6/front.png,9.728913656
./subject_037_qp_level_6/left.png,9.114575409
./subject_037_qp_level_7/front.png,10.51904829
./subject_037_qp_level_7/left.png,10.15268975
./subject_037_qp_level_8/front.png,14.02205784
./subject_037_qp_level_8/left.png,13.73973507
./subject_037_qp_level_9/front.png,14.34516527
./subject_037_qp_level_9/left.png,13.34353486
./subject_037_qt_level_10/front.png,10.62297553
./subject_037_qt_level_10/left.png,9.47235467
./subject_037_qt_level_7/front.png,11.16333974
./subject_037_qt_level_7/left.png,9.655717663
./subject_037_qt_level_8/front.png,11.24647344
./subject_037_qt_level_8/left.png,9.867606567
./subject_037_qt_level_9/front.png,10.68550363
./subject_037_qt_level_9/left.png,9.44862356
./subject_037_simp_rate_0.05/front.png,8.117010405
./subject_037_simp_rate_0.05/left.png,9.407096334
./subject_037_simp_rate_0.1/front.png,8.088927776
./subject_037_simp_rate_0.1/left.png,9.471881431
./subject_037_simp_rate_0.2/front.png,8.131100554
./subject_037_simp_rate_0.2/left.png,9.217256761
./subject_037_simp_rate_0.4/front.png,7.599401565
./subject_037_simp_rate_0.4/left.png,9.133607762
./subject_037_sub_rate_16/front.png,7.708070794
./subject_037_sub_rate_16/left.png,7.909916862
./subject_037_sub_rate_2/front.png,7.10600921
./subject_037_sub_rate_2/left.png,8.013088779
./subject_037_sub_rate_4/front.png,7.316103682
./subject_037_sub_rate_4/left.png,7.437147692
./subject_037_sub_rate_8/front.png,7.505218436
./subject_037_sub_rate_8/left.png,7.687455626
./subject_038_cn_sigma_20/front.png,11.72290928
./subject_038_cn_sigma_20/left.png,13.61956439
./subject_038_cn_sigma_40/front.png,12.84346601
./subject_038_cn_sigma_40/left.png,16.47162306
./subject_038_cn_sigma_60/front.png,13.91126293
./subject_038_cn_sigma_60/left.png,16.64233679
