objs,dihedral_angle_mean
./dis_objs/00005_Sam006_Basics_006_sub_rate_08/00005_Sam006_Basics_006_sub_rate_08.obj,0.253171626
./dis_objs/00005_Sam006_Basics_006_sub_rate_16/00005_Sam006_Basics_006_sub_rate_16.obj,0.253171626
./dis_objs/00006_Chantal004_Basics_0015_cn_sigma_20/00006_Chantal004_Basics_0015_cn_sigma_20.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_cn_sigma_40/00006_Chantal004_Basics_0015_cn_sigma_40.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_cn_sigma_60/00006_Chantal004_Basics_0015_cn_sigma_60.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_cn_sigma_80/00006_Chantal004_Basics_0015_cn_sigma_80.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_gn_sigma_0.05/00006_Chantal004_Basics_0015_gn_sigma_0.05.obj,1.110580661
./dis_objs/00006_Chantal004_Basics_0015_gn_sigma_0.10/00006_Chantal004_Basics_0015_gn_sigma_0.10.obj,1.39268037
./dis_objs/00006_Chantal004_Basics_0015_gn_sigma_0.15/00006_Chantal004_Basics_0015_gn_sigma_0.15.obj,1.528692578
./dis_objs/00006_Chantal004_Basics_0015_gn_sigma_0.20/00006_Chantal004_Basics_0015_gn_sigma_0.20.obj,1.605363528
./dis_objs/00006_Chantal004_Basics_0015_jpeg_q_03/00006_Chantal004_Basics_0015_jpeg_q_03.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_jpeg_q_10/00006_Chantal004_Basics_0015_jpeg_q_10.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_jpeg_q_15/00006_Chantal004_Basics_0015_jpeg_q_15.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_jpeg_q_20/00006_Chantal004_Basics_0015_jpeg_q_20.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_qp_level_6/00006_Chantal004_Basics_0015_qp_level_6.obj,1.548094745
./dis_objs/00006_Chantal004_Basics_0015_qp_level_7/00006_Chantal004_Basics_0015_qp_level_7.obj,1.445384743
./dis_objs/00006_Chantal004_Basics_0015_qp_level_8/00006_Chantal004_Basics_0015_qp_level_8.obj,1.170778275
./dis_objs/00006_Chantal004_Basics_0015_qp_level_9/00006_Chantal004_Basics_0015_qp_level_9.obj,0.884023443
./dis_objs/00006_Chantal004_Basics_0015_qt_level_6/00006_Chantal004_Basics_0015_qt_level_6.obj,0.491041629
./dis_objs/00006_Chantal004_Basics_0015_qt_level_7/00006_Chantal004_Basics_0015_qt_level_7.obj,0.491375793
./dis_objs/00006_Chantal004_Basics_0015_qt_level_8/00006_Chantal004_Basics_0015_qt_level_8.obj,0.491647705
./dis_objs/00006_Chantal004_Basics_0015_qt_level_9/00006_Chantal004_Basics_0015_qt_level_9.obj,0.492125553
./dis_objs/00006_Chantal004_Basics_0015_simp_rate_0.05/00006_Chantal004_Basics_0015_simp_rate_0.05.obj,1.603765259
./dis_objs/00006_Chantal004_Basics_0015_simp_rate_0.10/00006_Chantal004_Basics_0015_simp_rate_0.10.obj,1.151273383
./dis_objs/00006_Chantal004_Basics_0015_simp_rate_0.20/00006_Chantal004_Basics_0015_simp_rate_0.20.obj,0.802757715
./dis_objs/00006_Chantal004_Basics_0015_simp_rate_0.40/00006_Chantal004_Basics_0015_simp_rate_0.40.obj,0.576268727
./dis_objs/00006_Chantal004_Basics_0015_sub_rate_02/00006_Chantal004_Basics_0015_sub_rate_02.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_sub_rate_04/00006_Chantal004_Basics_0015_sub_rate_04.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_sub_rate_08/00006_Chantal004_Basics_0015_sub_rate_08.obj,0.465433184
./dis_objs/00006_Chantal004_Basics_0015_sub_rate_16/00006_Chantal004_Basics_0015_sub_rate_16.obj,0.465433184
./dis_objs/00006_Chantalbos005_Basics_004_cn_sigma_20/00006_Chantalbos005_Basics_004_cn_sigma_20.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_cn_sigma_40/00006_Chantalbos005_Basics_004_cn_sigma_40.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_cn_sigma_60/00006_Chantalbos005_Basics_004_cn_sigma_60.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_cn_sigma_80/00006_Chantalbos005_Basics_004_cn_sigma_80.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_gn_sigma_0.05/00006_Chantalbos005_Basics_004_gn_sigma_0.05.obj,0.474240982
./dis_objs/00006_Chantalbos005_Basics_004_gn_sigma_0.10/00006_Chantalbos005_Basics_004_gn_sigma_0.10.obj,0.864005493
./dis_objs/00006_Chantalbos005_Basics_004_gn_sigma_0.15/00006_Chantalbos005_Basics_004_gn_sigma_0.15.obj,1.158724702
./dis_objs/00006_Chantalbos005_Basics_004_gn_sigma_0.20/00006_Chantalbos005_Basics_004_gn_sigma_0.20.obj,1.350117896
./dis_objs/00006_Chantalbos005_Basics_004_jpeg_q_03/00006_Chantalbos005_Basics_004_jpeg_q_03.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_jpeg_q_10/00006_Chantalbos005_Basics_004_jpeg_q_10.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_jpeg_q_15/00006_Chantalbos005_Basics_004_jpeg_q_15.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_jpeg_q_20/00006_Chantalbos005_Basics_004_jpeg_q_20.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_qp_level_6/00006_Chantalbos005_Basics_004_qp_level_6.obj,1.518605195
./dis_objs/00006_Chantalbos005_Basics_004_qp_level_7/00006_Chantalbos005_Basics_004_qp_level_7.obj,1.294237127
./dis_objs/00006_Chantalbos005_Basics_004_qp_level_8/00006_Chantalbos005_Basics_004_qp_level_8.obj,0.749517078
./dis_objs/00006_Chantalbos005_Basics_004_qp_level_9/00006_Chantalbos005_Basics_004_qp_level_9.obj,0.372040493
./dis_objs/00006_Chantalbos005_Basics_004_qt_level_6/00006_Chantalbos005_Basics_004_qt_level_6.obj,0.21769013
./dis_objs/00006_Chantalbos005_Basics_004_qt_level_7/00006_Chantalbos005_Basics_004_qt_level_7.obj,0.217660799
./dis_objs/00006_Chantalbos005_Basics_004_qt_level_8/00006_Chantalbos005_Basics_004_qt_level_8.obj,0.217275435
./dis_objs/00006_Chantalbos005_Basics_004_qt_level_9/00006_Chantalbos005_Basics_004_qt_level_9.obj,0.217156563
./dis_objs/00006_Chantalbos005_Basics_004_simp_rate_0.05/00006_Chantalbos005_Basics_004_simp_rate_0.05.obj,0.634248586
./dis_objs/00006_Chantalbos005_Basics_004_simp_rate_0.10/00006_Chantalbos005_Basics_004_simp_rate_0.10.obj,0.526430849
./dis_objs/00006_Chantalbos005_Basics_004_simp_rate_0.20/00006_Chantalbos005_Basics_004_simp_rate_0.20.obj,0.430339565
./dis_objs/00006_Chantalbos005_Basics_004_simp_rate_0.40/00006_Chantalbos005_Basics_004_simp_rate_0.40.obj,0.326066474
./dis_objs/00006_Chantalbos005_Basics_004_sub_rate_02/00006_Chantalbos005_Basics_004_sub_rate_02.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_sub_rate_04/00006_Chantalbos005_Basics_004_sub_rate_04.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_sub_rate_08/00006_Chantalbos005_Basics_004_sub_rate_08.obj,0.20622197
./dis_objs/00006_Chantalbos005_Basics_004_sub_rate_16/00006_Chantalbos005_Basics_004_sub_rate_16.obj,0.20622197
./dis_objs/00015_Charlotte004_Basics_007_cn_sigma_20/00015_Charlotte004_Basics_007_cn_sigma_20.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_cn_sigma_40/00015_Charlotte004_Basics_007_cn_sigma_40.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_cn_sigma_60/00015_Charlotte004_Basics_007_cn_sigma_60.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_cn_sigma_80/00015_Charlotte004_Basics_007_cn_sigma_80.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_gn_sigma_0.05/00015_Charlotte004_Basics_007_gn_sigma_0.05.obj,0.474260695
./dis_objs/00015_Charlotte004_Basics_007_gn_sigma_0.10/00015_Charlotte004_Basics_007_gn_sigma_0.10.obj,0.868715782
./dis_objs/00015_Charlotte004_Basics_007_gn_sigma_0.15/00015_Charlotte004_Basics_007_gn_sigma_0.15.obj,1.166473001
./dis_objs/00015_Charlotte004_Basics_007_gn_sigma_0.20/00015_Charlotte004_Basics_007_gn_sigma_0.20.obj,1.356391858
./dis_objs/00015_Charlotte004_Basics_007_jpeg_q_03/00015_Charlotte004_Basics_007_jpeg_q_03.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_jpeg_q_10/00015_Charlotte004_Basics_007_jpeg_q_10.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_jpeg_q_15/00015_Charlotte004_Basics_007_jpeg_q_15.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_jpeg_q_20/00015_Charlotte004_Basics_007_jpeg_q_20.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_qp_level_6/00015_Charlotte004_Basics_007_qp_level_6.obj,1.522885868
./dis_objs/00015_Charlotte004_Basics_007_qp_level_7/00015_Charlotte004_Basics_007_qp_level_7.obj,1.302603984
./dis_objs/00015_Charlotte004_Basics_007_qp_level_8/00015_Charlotte004_Basics_007_qp_level_8.obj,0.743786608
./dis_objs/00015_Charlotte004_Basics_007_qp_level_9/00015_Charlotte004_Basics_007_qp_level_9.obj,0.365800391
./dis_objs/00015_Charlotte004_Basics_007_qt_level_6/00015_Charlotte004_Basics_007_qt_level_6.obj,0.198098697
./dis_objs/00015_Charlotte004_Basics_007_qt_level_7/00015_Charlotte004_Basics_007_qt_level_7.obj,0.197878123
./dis_objs/00015_Charlotte004_Basics_007_qt_level_8/00015_Charlotte004_Basics_007_qt_level_8.obj,0.198047769
./dis_objs/00015_Charlotte004_Basics_007_qt_level_9/00015_Charlotte004_Basics_007_qt_level_9.obj,0.197624533
./dis_objs/00015_Charlotte004_Basics_007_simp_rate_0.05/00015_Charlotte004_Basics_007_simp_rate_0.05.obj,0.597419926
./dis_objs/00015_Charlotte004_Basics_007_simp_rate_0.10/00015_Charlotte004_Basics_007_simp_rate_0.10.obj,0.492871379
./dis_objs/00015_Charlotte004_Basics_007_simp_rate_0.20/00015_Charlotte004_Basics_007_simp_rate_0.20.obj,0.387139846
./dis_objs/00015_Charlotte004_Basics_007_simp_rate_0.40/00015_Charlotte004_Basics_007_simp_rate_0.40.obj,0.291347678
./dis_objs/00015_Charlotte004_Basics_007_sub_rate_02/00015_Charlotte004_Basics_007_sub_rate_02.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_sub_rate_04/00015_Charlotte004_Basics_007_sub_rate_04.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_sub_rate_08/00015_Charlotte004_Basics_007_sub_rate_08.obj,0.184122691
./dis_objs/00015_Charlotte004_Basics_007_sub_rate_16/00015_Charlotte004_Basics_007_sub_rate_16.obj,0.184122691
./dis_objs/00015_Charlotte009_Basics_0011_cn_sigma_20/00015_Charlotte009_Basics_0011_cn_sigma_20.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_cn_sigma_40/00015_Charlotte009_Basics_0011_cn_sigma_40.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_cn_sigma_60/00015_Charlotte009_Basics_0011_cn_sigma_60.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_cn_sigma_80/00015_Charlotte009_Basics_0011_cn_sigma_80.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_gn_sigma_0.05/00015_Charlotte009_Basics_0011_gn_sigma_0.05.obj,0.466389281
./dis_objs/00015_Charlotte009_Basics_0011_gn_sigma_0.10/00015_Charlotte009_Basics_0011_gn_sigma_0.10.obj,0.862697461
./dis_objs/00015_Charlotte009_Basics_0011_gn_sigma_0.15/00015_Charlotte009_Basics_0011_gn_sigma_0.15.obj,1.159730237
./dis_objs/00015_Charlotte009_Basics_0011_gn_sigma_0.20/00015_Charlotte009_Basics_0011_gn_sigma_0.20.obj,1.349460558
./dis_objs/00015_Charlotte009_Basics_0011_jpeg_q_03/00015_Charlotte009_Basics_0011_jpeg_q_03.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_jpeg_q_10/00015_Charlotte009_Basics_0011_jpeg_q_10.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_jpeg_q_15/00015_Charlotte009_Basics_0011_jpeg_q_15.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_jpeg_q_20/00015_Charlotte009_Basics_0011_jpeg_q_20.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_qp_level_6/00015_Charlotte009_Basics_0011_qp_level_6.obj,1.50703426
./dis_objs/00015_Charlotte009_Basics_0011_qp_level_7/00015_Charlotte009_Basics_0011_qp_level_7.obj,1.200985152
./dis_objs/00015_Charlotte009_Basics_0011_qp_level_8/00015_Charlotte009_Basics_0011_qp_level_8.obj,0.637620649
./dis_objs/00015_Charlotte009_Basics_0011_qp_level_9/00015_Charlotte009_Basics_0011_qp_level_9.obj,0.314556025
./dis_objs/00015_Charlotte009_Basics_0011_qt_level_6/00015_Charlotte009_Basics_0011_qt_level_6.obj,0.172582919
./dis_objs/00015_Charlotte009_Basics_0011_qt_level_7/00015_Charlotte009_Basics_0011_qt_level_7.obj,0.172554601
./dis_objs/00015_Charlotte009_Basics_0011_qt_level_8/00015_Charlotte009_Basics_0011_qt_level_8.obj,0.172550123
./dis_objs/00015_Charlotte009_Basics_0011_qt_level_9/00015_Charlotte009_Basics_0011_qt_level_9.obj,0.172550123
./dis_objs/00015_Charlotte009_Basics_0011_simp_rate_0.05/00015_Charlotte009_Basics_0011_simp_rate_0.05.obj,0.506248515
./dis_objs/00015_Charlotte009_Basics_0011_simp_rate_0.10/00015_Charlotte009_Basics_0011_simp_rate_0.10.obj,0.430271218
./dis_objs/00015_Charlotte009_Basics_0011_simp_rate_0.20/00015_Charlotte009_Basics_0011_simp_rate_0.20.obj,0.341025947
./dis_objs/00015_Charlotte009_Basics_0011_simp_rate_0.40/00015_Charlotte009_Basics_0011_simp_rate_0.40.obj,0.258452455
./dis_objs/00015_Charlotte009_Basics_0011_sub_rate_02/00015_Charlotte009_Basics_0011_sub_rate_02.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_sub_rate_04/00015_Charlotte009_Basics_0011_sub_rate_04.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_sub_rate_08/00015_Charlotte009_Basics_0011_sub_rate_08.obj,0.160592435
./dis_objs/00015_Charlotte009_Basics_0011_sub_rate_16/00015_Charlotte009_Basics_0011_sub_rate_16.obj,0.160592435
./dis_objs/00018_Stephan005_Basics_0016_cn_sigma_20/00018_Stephan005_Basics_0016_cn_sigma_20.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_cn_sigma_40/00018_Stephan005_Basics_0016_cn_sigma_40.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_cn_sigma_60/00018_Stephan005_Basics_0016_cn_sigma_60.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_cn_sigma_80/00018_Stephan005_Basics_0016_cn_sigma_80.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_gn_sigma_0.05/00018_Stephan005_Basics_0016_gn_sigma_0.05.obj,1.103209795
./dis_objs/00018_Stephan005_Basics_0016_gn_sigma_0.10/00018_Stephan005_Basics_0016_gn_sigma_0.10.obj,1.374953672
./dis_objs/00018_Stephan005_Basics_0016_gn_sigma_0.15/00018_Stephan005_Basics_0016_gn_sigma_0.15.obj,1.521962857
./dis_objs/00018_Stephan005_Basics_0016_gn_sigma_0.20/00018_Stephan005_Basics_0016_gn_sigma_0.20.obj,1.601503366
./dis_objs/00018_Stephan005_Basics_0016_jpeg_q_03/00018_Stephan005_Basics_0016_jpeg_q_03.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_jpeg_q_10/00018_Stephan005_Basics_0016_jpeg_q_10.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_jpeg_q_15/00018_Stephan005_Basics_0016_jpeg_q_15.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_jpeg_q_20/00018_Stephan005_Basics_0016_jpeg_q_20.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_qp_level_6/00018_Stephan005_Basics_0016_qp_level_6.obj,1.546819754
./dis_objs/00018_Stephan005_Basics_0016_qp_level_7/00018_Stephan005_Basics_0016_qp_level_7.obj,1.431661974
./dis_objs/00018_Stephan005_Basics_0016_qp_level_8/00018_Stephan005_Basics_0016_qp_level_8.obj,1.150236352
./dis_objs/00018_Stephan005_Basics_0016_qp_level_9/00018_Stephan005_Basics_0016_qp_level_9.obj,0.884551056
./dis_objs/00018_Stephan005_Basics_0016_qt_level_6/00018_Stephan005_Basics_0016_qt_level_6.obj,0.513054056
./dis_objs/00018_Stephan005_Basics_0016_qt_level_7/00018_Stephan005_Basics_0016_qt_level_7.obj,0.51330104
./dis_objs/00018_Stephan005_Basics_0016_qt_level_8/00018_Stephan005_Basics_0016_qt_level_8.obj,0.513535133
./dis_objs/00018_Stephan005_Basics_0016_qt_level_9/00018_Stephan005_Basics_0016_qt_level_9.obj,0.513855416
./dis_objs/00018_Stephan005_Basics_0016_simp_rate_0.05/00018_Stephan005_Basics_0016_simp_rate_0.05.obj,1.640570367
./dis_objs/00018_Stephan005_Basics_0016_simp_rate_0.10/00018_Stephan005_Basics_0016_simp_rate_0.10.obj,1.185149084
./dis_objs/00018_Stephan005_Basics_0016_simp_rate_0.20/00018_Stephan005_Basics_0016_simp_rate_0.20.obj,0.833205654
./dis_objs/00018_Stephan005_Basics_0016_simp_rate_0.40/00018_Stephan005_Basics_0016_simp_rate_0.40.obj,0.599923424
./dis_objs/00018_Stephan005_Basics_0016_sub_rate_02/00018_Stephan005_Basics_0016_sub_rate_02.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_sub_rate_04/00018_Stephan005_Basics_0016_sub_rate_04.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_sub_rate_08/00018_Stephan005_Basics_0016_sub_rate_08.obj,0.469070613
./dis_objs/00018_Stephan005_Basics_0016_sub_rate_16/00018_Stephan005_Basics_0016_sub_rate_16.obj,0.469070613
./dis_objs/00019_Siska003_Basics_006_cn_sigma_20/00019_Siska003_Basics_006_cn_sigma_20.obj,0.191089146
./dis_objs/00019_Siska003_Basics_006_cn_sigma_40/00019_Siska003_Basics_006_cn_sigma_40.obj,0.191089146
./dis_objs/00019_Siska003_Basics_006_cn_sigma_60/00019_Siska003_Basics_006_cn_sigma_60.obj,0.191089146
./dis_objs/00019_Siska003_Basics_006_cn_sigma_80/00019_Siska003_Basics_006_cn_sigma_80.obj,0.191089146
./dis_objs/00019_Siska003_Basics_006_gn_sigma_0.05/00019_Siska003_Basics_006_gn_sigma_0.05.obj,0.477572837
./dis_objs/00019_Siska003_Basics_006_gn_sigma_0.10/00019_Siska003_Basics_006_gn_sigma_0.10.obj,0.872649656
./dis_objs/00019_Siska003_Basics_006_gn_sigma_0.15/00019_Siska003_Basics_006_gn_sigma_0.15.obj,1.16294517
./dis_objs/00019_Siska003_Basics_006_gn_sigma_0.20/00019_Siska003_Basics_006_gn_sigma_0.20.obj,1.354006276
./dis_objs/00019_Siska003_Basics_006_jpeg_q_03/00019_Siska003_Basics_006_jpeg_q_03.obj,0.191089146
./dis_objs/00019_Siska003_Basics_006_jpeg_q_10/00019_Siska003_Basics_006_jpeg_q_10.obj,0.191089146
./dis_objs/00019_Siska003_Basics_006_jpeg_q_15/00019_Siska003_Basics_006_jpeg_q_15.obj,0.191089146
./dis_objs/00019_Siska003_Basics_006_jpeg_q_20/00019_Siska003_Basics_006_jpeg_q_20.obj,0.191089146
./dis_objs/00019_Siska003_Basics_006_qp_level_6/00019_Siska003_Basics_006_qp_level_6.obj,1.525535308
./dis_objs/00019_Siska003_Basics_006_qp_level_7/00019_Siska003_Basics_006_qp_level_7.obj,1.304963661
./dis_objs/00019_Siska003_Basics_006_qp_level_8/00019_Siska003_Basics_006_qp_level_8.obj,0.753103256
./dis_objs/00019_Siska003_Basics_006_qp_level_9/00019_Siska003_Basics_006_qp_level_9.obj,0.375357063
./dis_objs/00019_Siska003_Basics_006_qt_level_6/00019_Siska003_Basics_006_qt_level_6.obj,0.204169665
./dis_objs/00019_Siska003_Basics_006_qt_level_7/00019_Siska003_Basics_006_qt_level_7.obj,0.204111097
./dis_objs/00019_Siska003_Basics_006_qt_level_8/00019_Siska003_Basics_006_qt_level_8.obj,0.204105121
