img,text0,text1,text2,text3,text4,text5
./dis_6projections/00003_Rahel003_Basics_007_cn_sigma_80.obj/4.png,0.005183658,0.30127123,0.017536087,0.32070154,0.008546406,0.34676105
./dis_6projections/00003_Rahel003_Basics_007_cn_sigma_80.obj/5.png,0.000608672,0.15608479,0.005096349,0.15366492,0.006543842,0.67800146
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.05.obj/0.png,0.13831827,0.47529346,0.14955771,0.109418765,0.05676571,0.07064606
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.05.obj/1.png,0.14235839,0.3869702,0.21370521,0.18567032,0.03953149,0.031764448
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.05.obj/2.png,0.11037873,0.45041412,0.20621462,0.12507547,0.049751587,0.0581655
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.05.obj/3.png,0.08032217,0.54039246,0.17820254,0.13663262,0.030966956,0.033483263
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.05.obj/4.png,0.008602565,0.18107936,0.016071705,0.17278713,0.008875639,0.6125836
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.05.obj/5.png,0.024881853,0.19267674,0.06453863,0.27599669,0.034009464,0.40789664
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.10.obj/0.png,0.1401132,0.39914536,0.15388425,0.16900878,0.06515869,0.07268977
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.10.obj/1.png,0.13145398,0.36867175,0.18250574,0.19126438,0.04760947,0.07849474
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.10.obj/2.png,0.1167042,0.48372546,0.15221095,0.14985114,0.035040956,0.062467255
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.10.obj/3.png,0.10673063,0.50128925,0.12674576,0.17324093,0.035750285,0.056243088
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.10.obj/4.png,0.002110716,0.12856081,0.005306338,0.11889932,0.005306338,0.7398165
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.10.obj/5.png,0.01226675,0.12782247,0.02364478,0.1360663,0.0199109,0.68028873
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.15.obj/0.png,0.15165044,0.4058376,0.15403858,0.13175617,0.060322374,0.09639488
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.15.obj/1.png,0.15912835,0.331652,0.1361097,0.19194545,0.053301323,0.12786323
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.15.obj/2.png,0.0661819,0.44525942,0.121727146,0.18561174,0.038906332,0.14231347
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.15.obj/3.png,0.10956348,0.53092945,0.11128886,0.14514804,0.035570055,0.0675001
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.15.obj/4.png,0.001856034,0.10455277,0.004182637,0.09821824,0.006478194,0.7847121
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.15.obj/5.png,0.000802123,0.052007176,0.003172458,0.04809878,0.002432408,0.893487
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.20.obj/0.png,0.13881664,0.40167922,0.13666448,0.17008169,0.047973745,0.104784295
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.20.obj/1.png,0.115835056,0.3458196,0.115835056,0.27356583,0.051401492,0.09754289
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.20.obj/2.png,0.03908219,0.3885966,0.078948185,0.28430334,0.022619031,0.18645068
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.20.obj/3.png,0.0851037,0.4746703,0.11815479,0.21063367,0.023632443,0.08780518
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.20.obj/4.png,0.001403619,0.08683884,0.003420132,0.065549396,0.005909457,0.8368786
./dis_6projections/00003_Rahel003_Basics_007_gn_sigma_0.20.obj/5.png,0.002455092,0.08130148,0.008049936,0.092126645,0.007681303,0.8083856
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_03.obj/0.png,0.010707984,0.2805115,0.15014698,0.38945162,0.03247156,0.13671039
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_03.obj/1.png,0.013688465,0.2279334,0.11283521,0.49013382,0.019303828,0.13610524
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_03.obj/2.png,0.009744042,0.31767568,0.07428477,0.38922438,0.01937834,0.18969281
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_03.obj/3.png,0.01982388,0.36825007,0.11407855,0.33009723,0.02354144,0.1442088
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_03.obj/4.png,0.007771694,0.3356648,0.07849132,0.36865568,0.021125654,0.18829091
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_03.obj/5.png,0.004751689,0.1649059,0.036225025,0.25541127,0.014636233,0.5240699
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_10.obj/0.png,0.02818386,0.2983074,0.21824634,0.3433497,0.02373319,0.0881795
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_10.obj/1.png,0.03761195,0.2610787,0.28673884,0.3004997,0.033192426,0.0808784
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_10.obj/2.png,0.021496596,0.481675,0.09337695,0.21710794,0.019881103,0.16646244
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_10.obj/3.png,0.021612637,0.38912597,0.17539282,0.28469062,0.026069814,0.10310812
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_10.obj/4.png,0.009785838,0.31409207,0.053734824,0.35039505,0.015637724,0.25635448
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_10.obj/5.png,0.010714913,0.14791481,0.033004254,0.17841929,0.016856924,0.6130898
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_15.obj/0.png,0.047523,0.37379736,0.2232046,0.26095262,0.027504204,0.06701818
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_15.obj/1.png,0.043216933,0.28624764,0.30470905,0.2907554,0.028342355,0.046728645
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_15.obj/2.png,0.041731652,0.5497067,0.13056679,0.17846364,0.020338384,0.079192765
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_15.obj/3.png,0.048678275,0.49937528,0.16990389,0.16990389,0.036744293,0.07539439
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_15.obj/4.png,0.009626935,0.36693692,0.042476032,0.2521918,0.014910488,0.3138578
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_15.obj/5.png,0.008720119,0.13015914,0.02407702,0.14295185,0.012106686,0.68198514
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_20.obj/0.png,0.047958728,0.28922814,0.33814195,0.25926244,0.028637463,0.03677123
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_20.obj/1.png,0.054330956,0.27591535,0.33281747,0.27591535,0.029081265,0.03193952
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_20.obj/2.png,0.04650133,0.5078093,0.16745773,0.21840605,0.018788237,0.041037284
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_20.obj/3.png,0.052355826,0.4814552,0.1827398,0.18854056,0.031755414,0.06315318
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_20.obj/4.png,0.012321391,0.25935864,0.036784884,0.21168238,0.010214793,0.46963787
./dis_6projections/00003_Rahel003_Basics_007_jpeg_q_20.obj/5.png,0.017237503,0.17139356,0.051461674,0.25330326,0.018349227,0.4882548
./dis_6projections/00003_Rahel003_Basics_007_qp_level_6.obj/0.png,0.025458336,0.23779722,0.10068967,0.28239116,0.053059727,0.30060384
./dis_6projections/00003_Rahel003_Basics_007_qp_level_6.obj/1.png,0.0281761,0.18662463,0.06654306,0.18956353,0.045025285,0.48406744
./dis_6projections/00003_Rahel003_Basics_007_qp_level_6.obj/2.png,0.027361924,0.36042264,0.09700644,0.33333644,0.036248658,0.1456239
./dis_6projections/00003_Rahel003_Basics_007_qp_level_6.obj/3.png,0.05139756,0.35123858,0.11765019,0.26101834,0.030690884,0.18800448
./dis_6projections/00003_Rahel003_Basics_007_qp_level_6.obj/4.png,0.003983229,0.15421423,0.01870831,0.15910952,0.024784481,0.6392002
./dis_6projections/00003_Rahel003_Basics_007_qp_level_6.obj/5.png,0.004121884,0.12045911,0.024472753,0.24716604,0.010859719,0.59292054
./dis_6projections/00003_Rahel003_Basics_007_qp_level_7.obj/0.png,0.070636496,0.4259926,0.20761222,0.15918182,0.041525055,0.0950518
./dis_6projections/00003_Rahel003_Basics_007_qp_level_7.obj/1.png,0.028169699,0.22860532,0.122363605,0.2631231,0.04035123,0.31738704
./dis_6projections/00003_Rahel003_Basics_007_qp_level_7.obj/2.png,0.080086224,0.43975988,0.101238474,0.17221244,0.0449243,0.16177864
./dis_6projections/00003_Rahel003_Basics_007_qp_level_7.obj/3.png,0.058985032,0.41588497,0.12683775,0.23329033,0.03413792,0.13086401
./dis_6projections/00003_Rahel003_Basics_007_qp_level_7.obj/4.png,0.004617477,0.16024813,0.012165431,0.17876971,0.010405645,0.63379365
./dis_6projections/00003_Rahel003_Basics_007_qp_level_7.obj/5.png,0.002458313,0.05683205,0.013927292,0.14512572,0.009277577,0.77237904
./dis_6projections/00003_Rahel003_Basics_007_qp_level_8.obj/0.png,0.11015483,0.44950044,0.14593142,0.12878405,0.06375272,0.10187656
./dis_6projections/00003_Rahel003_Basics_007_qp_level_8.obj/1.png,0.1296888,0.39327642,0.20724212,0.17726357,0.044819247,0.04770984
./dis_6projections/00003_Rahel003_Basics_007_qp_level_8.obj/2.png,0.08235519,0.48138455,0.13160321,0.11982609,0.061201174,0.12362978
./dis_6projections/00003_Rahel003_Basics_007_qp_level_8.obj/3.png,0.084570855,0.5100276,0.17352815,0.15313804,0.034169715,0.04456571
./dis_6projections/00003_Rahel003_Basics_007_qp_level_8.obj/4.png,0.009048806,0.17893235,0.014687662,0.15545912,0.007501723,0.63437027
./dis_6projections/00003_Rahel003_Basics_007_qp_level_8.obj/5.png,0.02812118,0.16696316,0.061422307,0.23180538,0.028564027,0.4831239
./dis_6projections/00003_Rahel003_Basics_007_qp_level_9.obj/0.png,0.1320432,0.4466964,0.17768355,0.12798066,0.05419042,0.061405793
./dis_6projections/00003_Rahel003_Basics_007_qp_level_9.obj/1.png,0.14727017,0.34241337,0.24663112,0.18043917,0.050895203,0.03235096
./dis_6projections/00003_Rahel003_Basics_007_qp_level_9.obj/2.png,0.15803677,0.48678753,0.19363071,0.074651286,0.05051159,0.03638213
./dis_6projections/00003_Rahel003_Basics_007_qp_level_9.obj/3.png,0.09425299,0.53397954,0.16285455,0.1371373,0.041176084,0.030599466
./dis_6projections/00003_Rahel003_Basics_007_qp_level_9.obj/4.png,0.030544588,0.36634022,0.039220024,0.263865,0.010231156,0.28979897
./dis_6projections/00003_Rahel003_Basics_007_qp_level_9.obj/5.png,0.025307348,0.20219243,0.06772598,0.28962728,0.037401836,0.37774515
./dis_6projections/00003_Rahel003_Basics_007_qt_level_6.obj/0.png,0.04609502,0.3405987,0.08747298,0.18518029,0.03534228,0.3053107
./dis_6projections/00003_Rahel003_Basics_007_qt_level_6.obj/1.png,0.05523197,0.24753253,0.14103979,0.2849082,0.023754977,0.24753253
./dis_6projections/00003_Rahel003_Basics_007_qt_level_6.obj/2.png,0.08522456,0.44654477,0.06138495,0.102800444,0.04153513,0.26251012
./dis_6projections/00003_Rahel003_Basics_007_qt_level_6.obj/3.png,0.040671334,0.430479,0.11406559,0.21645842,0.02709295,0.17123272
./dis_6projections/00003_Rahel003_Basics_007_qt_level_6.obj/4.png,0.007837938,0.25955686,0.06069436,0.36603385,0.029580072,0.27629685
./dis_6projections/00003_Rahel003_Basics_007_qt_level_6.obj/5.png,0.026291631,0.14436945,0.07972839,0.18829328,0.033235736,0.52808154
./dis_6projections/00003_Rahel003_Basics_007_qt_level_7.obj/0.png,0.09064333,0.43924505,0.12984058,0.1949138,0.05328647,0.092070766
./dis_6projections/00003_Rahel003_Basics_007_qt_level_7.obj/1.png,0.06873492,0.3228321,0.22187907,0.293942,0.030028064,0.06258386
./dis_6projections/00003_Rahel003_Basics_007_qt_level_7.obj/2.png,0.1244557,0.5158545,0.15012221,0.09845255,0.049505055,0.061610036
./dis_6projections/00003_Rahel003_Basics_007_qt_level_7.obj/3.png,0.06513799,0.53693813,0.12753399,0.17431828,0.026732575,0.06933902
./dis_6projections/00003_Rahel003_Basics_007_qt_level_7.obj/4.png,0.00746822,0.2473135,0.021610014,0.19872198,0.009440715,0.5154456
./dis_6projections/00003_Rahel003_Basics_007_qt_level_7.obj/5.png,0.025196476,0.18045007,0.057675302,0.25447538,0.028551348,0.4536514
./dis_6projections/00003_Rahel003_Basics_007_qt_level_8.obj/0.png,0.11839891,0.43308523,0.18337983,0.16438061,0.0402832,0.060472246
./dis_6projections/00003_Rahel003_Basics_007_qt_level_8.obj/1.png,0.124078624,0.35346708,0.25860202,0.19217671,0.03499798,0.03667757
./dis_6projections/00003_Rahel003_Basics_007_qt_level_8.obj/2.png,0.12897192,0.49439985,0.17355068,0.1052638,0.040582813,0.05723094
./dis_6projections/00003_Rahel003_Basics_007_qt_level_8.obj/3.png,0.07492243,0.5711794,0.13149297,0.14669101,0.0302714,0.045442756
./dis_6projections/00003_Rahel003_Basics_007_qt_level_8.obj/4.png,0.020697193,0.29478556,0.021354193,0.22601993,0.008232775,0.42891043
./dis_6projections/00003_Rahel003_Basics_007_qt_level_8.obj/5.png,0.042183265,0.23898448,0.08791748,0.28380108,0.040251553,0.30686215
./dis_6projections/00003_Rahel003_Basics_007_qt_level_9.obj/0.png,0.1304978,0.46994066,0.16496469,0.1389142,0.040426333,0.055256248
./dis_6projections/00003_Rahel003_Basics_007_qt_level_9.obj/1.png,0.15612955,0.36301208,0.2614678,0.14439623,0.049902003,0.025092302
./dis_6projections/00003_Rahel003_Basics_007_qt_level_9.obj/2.png,0.11987551,0.50469476,0.18859066,0.07985431,0.0447942,0.062190592
./dis_6projections/00003_Rahel003_Basics_007_qt_level_9.obj/3.png,0.09711883,0.5250194,0.18720146,0.12666684,0.037442643,0.026550809
./dis_6projections/00003_Rahel003_Basics_007_qt_level_9.obj/4.png,0.025712045,0.32826936,0.025313415,0.25169286,0.008478933,0.3605334
./dis_6projections/00003_Rahel003_Basics_007_qt_level_9.obj/5.png,0.041095607,0.25570545,0.06670475,0.25973225,0.038007222,0.33875468
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.05.obj/0.png,0.15072809,0.43614617,0.18758415,0.13511178,0.037519187,0.052910537
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.05.obj/1.png,0.13331352,0.35676548,0.25298458,0.1419115,0.053028453,0.06199654
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.05.obj/2.png,0.17106757,0.46500984,0.14405333,0.08080658,0.061956566,0.077106185
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.05.obj/3.png,0.10778388,0.5388855,0.15199964,0.11654217,0.046357267,0.038431525
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.05.obj/4.png,0.010316604,0.22405232,0.02553384,0.34163898,0.011330572,0.3871277
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.05.obj/5.png,0.028071309,0.16153924,0.057598595,0.2350382,0.035485465,0.4822671
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.10.obj/0.png,0.16729327,0.44769996,0.16992775,0.12432179,0.03973563,0.051021557
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.10.obj/1.png,0.08208494,0.31961897,0.29101637,0.22664377,0.03530429,0.04533161
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.10.obj/2.png,0.1534131,0.50302225,0.14638782,0.068076655,0.061023522,0.068076655
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.10.obj/3.png,0.11284742,0.5137114,0.1747815,0.11826308,0.0448876,0.035509016
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.10.obj/4.png,0.033692826,0.30983344,0.03758706,0.3510873,0.010938459,0.25686094
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.10.obj/5.png,0.026854357,0.18640617,0.085342966,0.32715303,0.036705554,0.33753797
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.20.obj/0.png,0.15638171,0.4816896,0.15395725,0.11621303,0.04480411,0.046954304
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.20.obj/1.png,0.090070374,0.3193272,0.30950254,0.21271779,0.03365684,0.034725223
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.20.obj/2.png,0.16939263,0.49787262,0.14717086,0.06530667,0.0485318,0.07172535
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.20.obj/3.png,0.09210618,0.5300345,0.18605962,0.13193603,0.03388397,0.025979742
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.20.obj/4.png,0.046959016,0.30621126,0.032274425,0.23847756,0.0124429,0.36363485
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.20.obj/5.png,0.02038084,0.18451306,0.06787856,0.33411,0.026169516,0.36694804
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.40.obj/0.png,0.16094807,0.4240417,0.18816736,0.12148998,0.053910848,0.051442094
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.40.obj/1.png,0.13826519,0.32653868,0.29731688,0.16419397,0.045595016,0.028090274
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.40.obj/2.png,0.1542701,0.5058322,0.1495237,0.07636924,0.051674012,0.062330756
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.40.obj/3.png,0.06433219,0.53864676,0.18042406,0.15675513,0.029453421,0.030388374
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.40.obj/4.png,0.047273297,0.2941443,0.037396252,0.22907981,0.014417539,0.37768877
./dis_6projections/00003_Rahel003_Basics_007_simp_rate_0.40.obj/5.png,0.030434642,0.22139679,0.11850517,0.35936245,0.030913917,0.23938702
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_02.obj/0.png,0.101118185,0.39993018,0.24256991,0.18891364,0.025969299,0.04149882
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_02.obj/1.png,0.042812876,0.22785601,0.39369985,0.2748468,0.03181583,0.02896864
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_02.obj/2.png,0.056009606,0.5836335,0.08811547,0.12426273,0.023715956,0.12426273
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_02.obj/3.png,0.032334793,0.38179886,0.27073592,0.2503898,0.03085408,0.033886574
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_02.obj/4.png,0.012786654,0.24126646,0.033688344,0.24892505,0.012588414,0.45074505
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_02.obj/5.png,0.023951044,0.20369768,0.117891185,0.35750058,0.022854246,0.2741052
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_04.obj/0.png,0.110126175,0.44938353,0.16023263,0.13921252,0.023816453,0.1172287
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_04.obj/1.png,0.03066503,0.25675517,0.20955744,0.38543513,0.018599281,0.09898793
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_04.obj/2.png,0.038341414,0.49721903,0.1665475,0.2206396,0.01598308,0.061269406
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_04.obj/3.png,0.028952934,0.4188641,0.18298818,0.28341764,0.020530703,0.06524644
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_04.obj/4.png,0.008482604,0.22571374,0.025324378,0.21203843,0.011776931,0.5166639
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_04.obj/5.png,0.024822889,0.2078395,0.14509536,0.3647697,0.025610851,0.23186173
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_08.obj/0.png,0.038976368,0.42563426,0.21402235,0.25021747,0.018701065,0.052448433
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_08.obj/1.png,0.034700446,0.3141522,0.19659142,0.3672811,0.017177967,0.07009683
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_08.obj/2.png,0.026357032,0.45281568,0.14248477,0.28782716,0.013047677,0.07746763
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_08.obj/3.png,0.019108258,0.36622414,0.15506907,0.34945354,0.016090766,0.09405414
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_08.obj/4.png,0.009805007,0.24129449,0.027498823,0.23024482,0.011285494,0.4798714
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_08.obj/5.png,0.013906566,0.1667901,0.07401267,0.31160495,0.020876229,0.41280946
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_16.obj/0.png,0.022435278,0.40393725,0.16320542,0.27762175,0.013396717,0.11940362
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_16.obj/1.png,0.035536446,0.29754302,0.15436329,0.3820528,0.01932083,0.111183695
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_16.obj/2.png,0.021247938,0.43349698,0.102964565,0.30262965,0.013506012,0.12615481
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_16.obj/3.png,0.030714348,0.4443466,0.09314011,0.29599866,0.012409719,0.12339059
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_16.obj/4.png,0.006165166,0.36395857,0.023633497,0.19481298,0.011699429,0.3997303
./dis_6projections/00003_Rahel003_Basics_007_sub_rate_16.obj/5.png,0.004420394,0.09904792,0.027078195,0.15103005,0.009070059,0.7093534
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_20.obj/0.png,0.22008623,0.46592253,0.1512629,0.08892287,0.044020012,0.02978543
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_20.obj/1.png,0.1753027,0.3711158,0.23961037,0.07963484,0.084111154,0.05022506
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_20.obj/2.png,0.18216799,0.44388002,0.24513382,0.05914129,0.06197954,0.007697279
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_20.obj/3.png,0.024583733,0.28134596,0.06084533,0.1874168,0.023457963,0.4223503
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_20.obj/4.png,0.18075474,0.30747417,0.10626023,0.2629966,0.05019378,0.09232048
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_20.obj/5.png,0.017019488,0.14029312,0.028060392,0.19175795,0.013463521,0.6094055
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_40.obj/0.png,0.14118001,0.516415,0.14340328,0.10824647,0.03459765,0.05615753
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_40.obj/1.png,0.10786645,0.4541347,0.183487,0.1095651,0.075302914,0.06964381
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_40.obj/2.png,0.16269627,0.5590619,0.1678608,0.05535462,0.04517913,0.009847304
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_40.obj/3.png,0.006286818,0.17259625,0.026885314,0.20819083,0.011207466,0.57483333
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_40.obj/4.png,0.10157696,0.3715531,0.068730414,0.18977077,0.043010395,0.22535835
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_40.obj/5.png,0.017951855,0.15030904,0.03200264,0.15030904,0.01660275,0.63282466
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_60.obj/0.png,0.09809512,0.5644985,0.10773642,0.10120901,0.024039246,0.10442173
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_60.obj/1.png,0.058598403,0.47554305,0.14057025,0.10947623,0.07524184,0.14057025
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_60.obj/2.png,0.14731528,0.5826433,0.1568163,0.058597974,0.041552182,0.013074975
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_60.obj/3.png,0.020346425,0.32837468,0.045851376,0.1757663,0.02099229,0.40866888
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_60.obj/4.png,0.06661779,0.3893959,0.058789987,0.16232435,0.033497524,0.28937447
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_60.obj/5.png,0.004839247,0.09420839,0.011428774,0.09274782,0.007978571,0.7887972
./dis_6projections/00005_Sam006_Basics_006_cn_sigma_80.obj/0.png,0.056626283,0.49687985,0.082390755,0.1337334,0.023239382,0.20713034
